iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
SAU,Asia,Saudi Arabia,2023-07-31,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-01,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-02,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-03,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-04,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-05,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-06,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-07,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-08,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-09,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-10,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-11,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-12,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-13,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-14,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-15,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-16,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-17,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-18,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-19,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-20,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-21,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-22,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-23,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-24,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-25,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-26,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-27,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-28,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-29,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-30,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-08-31,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-01,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-02,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-03,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-04,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-05,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-06,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-07,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-08,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-09,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-10,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-11,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-12,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-13,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-14,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-15,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-16,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-17,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-18,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-19,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-20,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-21,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-22,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-23,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-24,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-25,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-26,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-27,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-28,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-29,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-09-30,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-10-01,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-10-02,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-10-03,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-10-04,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-10-05,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-10-06,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-10-07,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-10-08,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-10-09,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-10-10,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-10-11,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-10-12,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-10-13,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-10-14,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-10-15,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-10-16,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-10-17,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2023-10-18,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
